hr,workingday,temp,casual,registered,weathersit_2,weathersit_3,season_2,season_3,season_4
18,0,0.74,254,391,False,False,True,False,False
9,0,0.66,81,211,False,False,False,True,False
23,0,0.66,57,88,False,False,False,True,False
20,0,0.5,10,94,False,False,False,False,True
0,0,0.34,10,56,False,False,False,False,True
3,0,0.56,2,13,False,False,True,False,False
0,0,0.58,25,112,False,False,True,False,False
4,0,0.52,12,16,False,False,False,True,False
8,0,0.72,23,66,False,False,False,True,False
5,0,0.46,1,11,False,False,True,False,False
0,0,0.64,18,98,False,False,True,False,False
13,0,0.72,237,181,False,False,True,False,False
13,0,0.72,293,324,False,False,True,False,False
7,0,0.08,1,5,False,False,False,False,False
23,0,0.44,7,59,False,False,False,False,True
18,0,0.88,91,248,False,False,False,True,False
9,0,0.14,3,78,False,False,False,False,False
22,0,0.16,4,62,False,False,False,False,False
3,0,0.42,11,31,False,False,False,False,True
18,0,0.54,49,248,False,False,False,False,False
13,0,0.56,273,441,False,False,False,False,True
18,0,0.42,39,146,False,False,False,False,True
18,0,0.5,88,196,False,False,False,False,True
21,0,0.7,69,200,False,False,False,True,False
6,0,0.32,2,13,False,False,False,False,True
9,0,0.64,97,192,False,False,True,False,False
23,0,0.4,3,27,False,False,False,False,False
22,0,0.7,42,117,False,False,True,False,False
19,0,0.86,177,255,False,False,False,True,False
2,0,0.24,3,15,False,False,False,False,True
12,0,0.3,52,144,False,False,False,False,False
17,0,0.82,164,367,False,False,False,True,False
23,0,0.28,5,29,False,False,False,False,False
17,0,0.84,203,329,False,False,False,True,False
13,0,0.86,133,217,False,False,True,False,False
5,0,0.54,4,13,False,False,True,False,False
10,0,0.3,24,79,False,False,False,False,False
4,0,0.14,0,3,False,False,False,False,False
7,0,0.54,10,68,False,False,True,False,False
19,0,0.26,12,137,False,False,False,False,False
8,0,0.44,21,279,False,False,True,False,False
21,0,0.54,58,124,False,False,True,False,False
22,0,0.62,20,94,False,False,False,True,False
18,0,0.88,91,248,False,False,False,True,False
5,0,0.36,0,5,False,False,False,False,True
23,0,0.32,6,79,False,False,False,False,False
23,0,0.62,16,48,False,False,False,True,False
14,0,0.76,317,230,False,False,True,False,False
2,0,0.62,17,70,False,False,False,True,False
20,0,0.42,48,111,False,False,False,False,True
4,0,0.62,0,2,False,False,True,False,False
19,0,0.16,9,101,False,False,False,False,False
8,0,0.22,24,42,False,False,True,False,False
2,0,0.6,16,37,False,False,True,False,False
14,0,0.62,208,404,False,False,False,False,True
20,0,0.62,101,201,False,False,True,False,False
1,0,0.3,14,81,False,False,False,False,True
8,0,0.28,4,80,False,False,False,False,True
7,0,0.64,7,27,False,False,True,False,False
8,0,0.46,14,89,False,False,False,False,True
17,0,0.52,199,299,False,False,False,False,False
5,0,0.6,1,2,False,False,False,False,True
1,0,0.24,5,11,False,False,False,False,False
23,0,0.54,47,182,False,False,False,True,False
9,0,0.66,82,200,False,False,False,True,False
1,0,0.64,19,74,False,False,True,False,False
7,0,0.62,14,38,False,False,False,True,False
22,0,0.8,37,88,False,False,False,True,False
4,0,0.46,2,4,False,False,False,False,True
13,0,0.64,267,347,False,False,True,False,False
16,0,0.9,62,187,False,False,False,True,False
16,0,0.42,92,132,False,False,False,False,False
20,0,0.62,91,265,False,False,False,True,False
12,0,0.68,247,390,False,False,True,False,False
13,0,0.74,273,434,False,False,False,True,False
5,0,0.6,1,2,False,False,False,False,True
9,0,0.44,60,337,False,False,False,False,True
18,0,0.54,134,237,False,False,True,False,False
11,0,0.32,26,86,False,False,False,False,False
19,0,0.44,47,173,False,False,False,False,True
1,0,0.46,28,52,False,False,False,True,False
6,0,0.54,11,36,False,False,True,False,False
21,0,0.62,66,156,False,False,False,False,True
12,0,0.4,117,359,False,False,False,False,True
10,0,0.82,79,182,False,False,False,True,False
20,0,0.34,29,56,False,False,True,False,False
6,0,0.4,3,3,False,False,False,False,False
12,0,0.46,74,120,False,False,False,False,False
9,0,0.22,7,48,False,False,False,False,False
20,0,0.7,86,146,False,False,True,False,False
10,0,0.24,38,153,False,False,False,False,False
19,0,0.28,2,39,False,False,False,False,False
17,0,0.26,12,153,False,False,False,False,True
15,0,0.46,98,163,False,False,False,False,False
13,0,0.42,82,141,False,False,False,False,False
19,0,0.72,140,247,False,False,False,True,False
10,0,0.44,55,85,False,False,False,False,False
4,0,0.64,2,4,False,False,False,True,False
17,0,0.82,164,367,False,False,False,True,False
19,0,0.7,101,214,False,False,False,True,False
3,0,0.42,2,27,False,False,False,False,True
10,0,0.64,139,296,False,False,True,False,False
18,0,0.62,120,361,False,False,False,True,False
10,0,0.54,121,226,False,False,False,False,True
7,0,0.24,6,8,False,False,False,False,False
2,0,0.52,5,35,False,False,True,False,False
3,0,0.56,8,18,False,False,True,False,False
0,0,0.7,33,112,False,False,False,True,False
21,0,0.52,53,77,False,False,True,False,False
14,0,0.34,51,242,False,False,False,False,True
19,0,0.7,99,308,False,False,False,True,False
22,0,0.72,65,116,False,False,False,True,False
1,0,0.14,7,22,False,False,False,False,False
5,0,0.5,4,6,False,False,True,False,False
18,0,0.28,4,60,False,False,False,False,False
4,0,0.22,1,7,False,False,False,False,True
11,0,0.76,167,349,False,False,False,True,False
9,0,0.7,87,261,False,False,False,True,False
1,0,0.54,14,80,False,False,True,False,False
19,0,0.6,89,187,False,False,True,False,False
10,0,0.58,148,288,False,False,True,False,False
1,0,0.66,17,61,False,False,True,False,False
21,0,0.7,69,200,False,False,False,True,False
0,0,0.36,2,77,False,False,False,False,False
6,0,0.64,8,17,False,False,False,True,False
10,0,0.46,139,267,False,False,True,False,False
1,0,0.26,11,104,False,False,False,False,True
4,0,0.24,0,5,False,False,False,False,False
20,0,0.66,79,154,False,False,False,True,False
7,0,0.24,6,8,False,False,False,False,False
5,0,0.64,3,13,False,False,False,True,False
8,0,0.4,11,23,False,False,False,False,False
2,0,0.1,0,11,False,False,False,False,False
22,0,0.26,5,25,False,False,True,False,False
18,0,0.32,21,54,False,False,False,False,False
4,0,0.54,3,5,False,False,True,False,False
22,0,0.4,13,81,False,False,False,False,False
6,0,0.62,9,18,False,False,True,False,False
3,0,0.3,8,9,False,False,False,False,True
9,0,0.58,70,226,False,False,False,True,False
15,0,0.72,267,361,False,False,True,False,False
21,0,0.74,42,107,False,False,True,False,False
0,0,0.6,32,140,False,False,False,True,False
7,0,0.46,28,67,False,False,True,False,False
4,0,0.44,9,9,False,False,False,False,True
11,0,0.3,30,84,False,False,False,False,False
11,0,0.76,184,315,False,False,True,False,False
12,0,0.68,75,196,False,False,True,False,False
20,0,0.64,86,205,False,False,True,False,False
5,0,0.12,0,1,False,False,False,False,False
5,0,0.6,0,8,False,False,False,True,False
10,0,0.32,56,171,False,False,False,False,True
7,0,0.64,12,45,False,False,True,False,False
13,0,0.68,255,347,False,False,True,False,False
7,0,0.54,13,71,False,False,False,False,True
3,0,0.24,0,21,False,False,False,False,False
15,0,0.84,194,182,False,False,False,True,False
14,0,0.92,84,152,False,False,False,True,False
10,0,0.26,27,164,False,False,False,False,False
2,0,0.36,9,48,False,False,False,False,True
23,0,0.54,18,51,False,False,True,False,False
21,0,0.52,53,77,False,False,True,False,False
18,0,0.36,51,162,False,False,False,False,True
18,0,0.26,7,75,False,False,False,False,False
11,0,0.72,254,222,False,False,True,False,False
9,0,0.2,19,88,False,False,False,False,True
11,0,0.34,66,327,False,False,False,False,True
23,0,0.46,5,27,False,False,True,False,False
16,0,0.8,196,141,False,False,False,True,False
17,0,0.74,152,247,False,False,False,True,False
9,0,0.34,24,38,False,False,False,False,False
3,0,0.44,5,18,False,False,False,False,True
17,0,0.52,141,218,False,False,False,True,False
1,0,0.36,15,78,False,False,False,False,False
23,0,0.16,3,30,False,False,False,False,False
0,0,0.46,28,80,False,False,False,True,False
6,0,0.62,8,14,False,False,True,False,False
14,0,0.38,73,80,False,False,False,False,False
19,0,0.56,128,247,False,False,True,False,False
23,0,0.58,42,103,False,False,True,False,False
6,0,0.66,4,10,False,False,False,True,False
22,0,0.68,61,126,False,False,False,True,False
3,0,0.24,15,51,False,False,False,False,False
11,0,0.52,116,201,False,False,False,True,False
0,0,0.7,6,68,False,False,False,True,False
23,0,0.38,13,37,False,False,False,False,False
15,0,0.32,14,139,False,False,False,False,False
23,0,0.26,0,30,False,False,False,False,False
5,0,0.2,0,6,False,False,False,False,False
10,0,0.76,87,177,False,False,False,True,False
3,0,0.58,11,21,False,False,True,False,False
5,0,0.62,5,5,False,False,True,False,False
23,0,0.26,5,59,False,False,False,False,False
5,0,0.24,2,6,False,False,False,False,True
0,0,0.34,5,81,False,False,False,False,False
12,0,0.48,263,358,False,False,True,False,False
8,0,0.14,1,22,False,False,False,False,False
2,0,0.54,15,81,False,False,False,True,False
21,0,0.26,4,15,False,False,False,False,False
12,0,0.8,112,235,False,False,True,False,False
22,0,0.56,62,212,False,False,True,False,False
22,0,0.4,17,101,False,False,False,False,False
16,0,0.5,167,300,False,False,False,False,False
1,0,0.62,21,92,False,False,False,True,False
20,0,0.6,100,209,False,False,True,False,False
2,0,0.64,17,56,False,False,True,False,False
1,0,0.3,8,68,False,False,False,False,True
23,0,0.56,53,185,False,False,True,False,False
19,0,0.46,34,191,False,False,False,False,False
9,0,0.5,39,151,False,False,False,False,True
14,0,0.62,113,200,False,False,False,False,True
1,0,0.66,20,58,False,False,False,True,False
10,0,0.64,135,170,False,False,True,False,False
3,0,0.34,6,17,False,False,False,False,False
9,0,0.24,16,141,False,False,False,False,False
9,0,0.26,20,70,False,False,False,False,False
21,0,0.32,4,75,False,False,False,False,True
12,0,0.54,135,229,False,False,False,True,False
10,0,0.46,139,267,False,False,True,False,False
6,0,0.8,6,19,False,False,False,True,False
23,0,0.48,7,39,False,False,False,False,False
5,0,0.3,0,3,False,False,False,False,True
22,0,0.72,78,123,False,False,False,True,False
22,0,0.44,16,93,False,False,False,False,False
4,0,0.42,2,8,False,False,True,False,False
20,0,0.68,95,180,False,False,True,False,False
22,0,0.66,88,188,False,False,False,True,False
18,0,0.54,227,290,False,False,True,False,False
11,0,0.28,43,184,False,False,False,False,False
20,0,0.56,59,134,False,False,False,False,True
3,0,0.26,4,11,False,False,False,False,True
14,0,0.62,352,338,False,False,False,False,False
21,0,0.28,3,46,False,False,False,False,False
4,0,0.52,6,8,False,False,False,False,True
21,0,0.24,9,66,False,False,False,False,True
2,0,0.72,14,76,False,False,False,True,False
17,0,0.5,92,193,False,False,False,False,True
20,0,0.68,95,180,False,False,True,False,False
6,0,0.24,7,20,False,False,False,False,True
4,0,0.4,0,3,False,False,False,False,False
15,0,0.46,89,164,False,False,False,False,False
23,0,0.8,27,77,False,False,False,True,False
9,0,0.62,59,130,False,False,True,False,False
3,0,0.28,1,4,False,False,False,False,True
2,0,0.34,2,5,False,False,False,False,False
12,0,0.84,153,336,False,False,False,True,False
4,0,0.62,4,6,False,False,False,True,False
18,0,0.78,164,327,False,False,False,True,False
23,0,0.7,20,48,False,False,False,True,False
17,0,0.22,23,82,False,False,False,False,False
22,0,0.3,2,42,False,False,False,False,False
11,0,0.84,111,206,False,False,False,True,False
14,0,0.38,58,68,False,False,False,False,False
20,0,0.32,9,79,False,False,False,False,False
2,0,0.44,7,25,False,False,True,False,False
13,0,0.66,154,213,False,False,True,False,False
11,0,0.74,150,332,False,False,False,True,False
20,0,0.5,10,94,False,False,False,False,True
17,0,0.72,170,201,False,False,False,True,False
10,0,0.52,111,312,False,False,False,False,True
20,0,0.4,19,97,False,False,False,False,True
3,0,0.46,10,21,False,False,True,False,False
1,0,0.76,16,55,False,False,False,True,False
16,0,0.74,162,197,False,False,True,False,False
4,0,0.4,1,4,False,False,True,False,False
14,0,0.3,44,198,False,False,False,False,True
14,0,0.28,18,104,False,False,False,False,False
23,0,0.04,2,31,False,False,False,False,False
2,0,0.26,8,41,False,False,False,False,True
18,0,0.54,121,251,False,False,False,False,True
4,0,0.62,3,8,False,False,False,True,False
14,0,0.6,325,425,False,False,False,False,True
11,0,0.38,134,311,False,False,False,False,True
0,0,0.56,19,79,False,False,True,False,False
11,0,0.52,112,255,False,False,False,False,True
6,0,0.24,2,8,False,False,False,False,True
17,0,0.28,11,170,False,False,False,False,True
0,0,0.64,23,90,False,False,True,False,False
3,0,0.26,2,19,False,False,False,False,True
19,0,0.8,156,149,False,False,False,True,False
11,0,0.76,147,244,False,False,False,True,False
13,0,0.82,178,226,False,False,False,True,False
16,0,0.68,228,473,False,False,False,True,False
4,0,0.68,5,11,False,False,False,True,False
22,0,0.22,7,88,False,False,False,False,True
5,0,0.16,0,1,False,False,False,False,False
22,0,0.56,44,113,False,False,True,False,False
8,0,0.68,34,133,False,False,False,True,False
3,0,0.38,12,29,False,False,False,False,True
19,0,0.32,1,29,False,False,False,False,False
16,0,0.36,49,189,False,False,False,False,True
4,0,0.68,1,5,False,False,False,True,False
6,0,0.62,6,14,False,False,True,False,False
16,0,0.48,153,339,False,False,True,False,False
8,0,0.34,7,42,False,False,False,False,False
18,0,0.88,92,207,False,False,False,True,False
7,0,0.32,14,40,False,False,True,False,False
3,0,0.44,10,20,False,False,False,False,True
11,0,0.76,183,326,False,False,False,True,False
8,0,0.56,29,97,False,False,True,False,False
18,0,0.9,159,271,False,False,False,True,False
17,0,0.4,61,171,False,False,False,False,True
12,0,0.8,112,235,False,False,True,False,False
19,0,0.34,25,159,False,False,False,False,False
18,0,0.16,4,92,False,False,False,False,False
15,0,0.7,236,408,False,False,True,False,False
0,0,0.24,3,13,False,False,False,False,False
0,0,0.38,14,79,False,False,False,False,True
1,0,0.24,3,15,False,False,False,False,False
4,0,0.62,0,2,False,False,True,False,False
15,0,0.72,190,309,False,False,True,False,False
17,0,0.34,30,67,False,False,False,False,False
3,0,0.22,0,8,False,False,False,False,True
11,0,0.26,33,103,False,False,False,False,False
16,0,0.64,194,402,False,False,False,True,False
1,0,0.72,11,68,False,False,False,True,False
19,0,0.22,7,98,False,False,False,False,True
0,0,0.64,15,26,False,False,True,False,False
13,0,0.28,13,71,False,False,False,False,False
14,0,0.72,187,269,False,False,True,False,False
12,0,0.34,71,256,False,False,False,False,False
8,0,0.52,33,64,False,False,True,False,False
23,0,0.44,7,59,False,False,False,False,True
0,0,0.4,11,85,False,False,True,False,False
0,0,0.74,22,146,False,False,False,True,False
11,0,0.16,21,158,False,False,False,False,False
12,0,0.46,62,88,False,False,False,False,True
19,0,0.3,23,80,False,False,True,False,False
3,0,0.62,7,23,False,False,False,True,False
9,0,0.84,30,102,False,False,False,True,False
9,0,0.46,21,90,False,False,False,False,True
10,0,0.14,11,115,False,False,False,False,False
12,0,0.34,15,79,False,False,False,False,False
1,0,0.26,4,40,False,False,False,False,False
22,0,0.4,33,156,False,False,False,False,True
21,0,0.28,9,59,False,False,False,False,False
10,0,0.36,76,186,False,False,False,False,True
7,0,0.4,4,9,False,False,False,False,False
1,0,0.64,18,64,False,False,True,False,False
3,0,0.26,1,16,False,False,False,False,False
19,0,0.8,176,247,False,False,False,True,False
0,0,0.04,2,20,False,False,False,False,False
10,0,0.54,150,278,False,False,False,False,True
4,0,0.5,1,12,False,False,True,False,False
15,0,0.28,29,139,False,False,False,False,False
7,0,0.4,4,9,False,False,False,False,False
21,0,0.64,54,111,False,False,True,False,False
9,0,0.4,18,37,False,False,False,False,False
12,0,0.72,228,460,False,False,False,True,False
14,0,0.34,30,90,False,False,False,False,False
2,0,0.34,3,12,False,False,False,False,True
9,0,0.28,7,38,False,False,False,False,False
8,0,0.42,39,104,False,False,False,False,True
22,0,0.78,38,134,False,False,False,True,False
13,0,0.64,218,401,False,False,False,False,True
5,0,0.26,0,6,False,False,False,False,True
6,0,0.6,16,21,False,False,False,True,False
18,0,0.74,227,273,False,False,False,True,False
19,0,0.54,30,323,False,False,False,False,True
8,0,0.4,21,70,False,False,True,False,False
9,0,0.62,59,238,False,False,True,False,False
12,0,0.74,140,252,False,False,False,True,False
3,0,0.2,2,7,False,False,True,False,False
12,0,0.3,70,244,False,False,False,False,False
